County Code, County Name, District Code, District Name, School Code, School Name, Address1, City, State, Zip, Phone
13,ESSEX,4900,South Orange-Maplewood School District,140,South Mountain Elementary/Annex,444  WEST SOUTH ORANGE AVE,S ORANGE,NJ,07079-1234,(973)378-5216
13,ESSEX,4900,South Orange-Maplewood School District,050,South Orange Middle School,70 North Ridgewood Road,S ORANGE,NJ,07079-1518,(973)378-2772
13,ESSEX,4900,South Orange-Maplewood School District,150,Tuscan Elementary,25 HARVARD AVE,MAPLEWOOD,NJ,07040-3109,(973)378-5221
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,170,ABINGTON AVENUE SCHOOL,209 ABINGTON AVE,NEWARK,NJ,07107-2507,(973)268-5230
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,180,ALEXANDER STREET SCHOOL,43 ALEXANDER ST,NEWARK,NJ,07106-1904,(973)374-2390
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,200,ANN STREET SCHOOL,30 ANN ST,NEWARK,NJ,07105-3108,(973)465-4890
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,010,ARTS HIGH SCHOOL,550 M  L  KING BLVD,NEWARK,NJ,07102-1214,(973)733-7391
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,220,AVON AVENUE SCHOOL,219 AVON AVE,NEWARK,NJ,07108-2801,(973)733-6750
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,087,American History High School,74 Montgomery St,NEWARK,NJ,07103,(973)733-7333
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,304,BARD EARLY COLLEGE HIGH SCHOOL,321 BERGEN STREET,NEWARK,NJ,07103,(212)995-8479
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,020,BARRINGER HIGH SCHOOL,90 PARKER ST,NEWARK,NJ,07104-1028,(973)268-5125
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,225,BELMONT RUNYON ELEMENTARY SCHOOL,1 BELMONT RUNYON WAY,NEWARK,NJ,07108-2406,(973)733-6920
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,430,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,42 PARK AVE,NEWARK,NJ,07104-1044,(973)268-5250
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,240,BOYLAN EARLY CHILDHOOD CENTER,15 BOYLAN ST,NEWARK,NJ,07106-1811,(973)374-2490
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,250,BRAGAW AVENUE SCHOOL,103 BRAGAW AVE,NEWARK,NJ,07104-1340,(973)705-3970
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,270,BRANCH BROOK SCHOOL,228 RIDGE ST,NEWARK,NJ,07104-1204,(973)268-5220
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,290,BRUCE STREET SCHOOL FOR THE DEAF,333 CLINTON PL,NEWARK,NJ,07112-1563,(973)705-3951
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,310,CAMDEN STREET ELEMENTARY SCHOOL,281 CAMDEN ST,NEWARK,NJ,07103-2635,(973)733-6994
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,030,CENTRAL HIGH SCHOOL,250 18TH AVENUE,NEWARK,NJ,07103,(973)733-6378
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,335,CHANCELLOR AVENUE ANNEX,255 CHANCELLOR AVE,NEWARK,NJ,07112-1408,(973)705-3860
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,330,CHANCELLOR AVENUE SCHOOL,321 CHANCELLOR AVE,NEWARK,NJ,07112-1201,(973)705-3870
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,350,CLEVELAND Eighteenth Avenue School,388 BERGEN ST,NEWARK,NJ,07103-2232,(973)733-6944
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,370,DAYTON STREET SCHOOL at Peshine Avenue,433 Peshine Avenue,NEWARK,NJ,07112,(973)733-7004
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,440,DR WILLIAM H HORTON ELEMENTARY SCHOOL,291 N 7TH ST,NEWARK,NJ,07107-1799,(973)268-5260
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,415,Dr. E. ALMA FLAGG SCHOOL,150 THIRD ST,NEWARK,NJ,07104-2002,(973)268-5190
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,307,EAGLE ACADEMY,123 Muhammad Ali Avenue,Newark,NJ,07108,(973)733-1234
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,306,EARLY CHILDHOOD ACADEMY OF EXCELLENCE,534 CLINTON AVENUE,NEWARK,NJ,07106,(973)733-6973
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,040,EAST SIDE HIGH SCHOOL,238 VAN BUREN ST,NEWARK,NJ,07105-2512,(973)465-4900
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,390,ELLIOTT STREET ELEMENTARY SCHOOL,284 FIRST AVENUE,NEWARK,NJ,07104-3422,(973)268-5360
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,308,Early Childhood Academy - West,26 Speedway Avenue,Newark,NJ,07106,(973)733-6234
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,002,FAST TRACK SUCCESS ACADEMY,190 MUHAMMAD ALI AVENUE,NEWARK,NJ,07108,(973)424-4391
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,410,FIRST AVENUE SCHOOL,214 FIRST AVE,NEWARK,NJ,07107-1802,(973)268-5240
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,420,FOURTEENTH AVENUE SCHOOL,186  14TH AVE,NEWARK,NJ,07103-2128,(973)733-6940
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,435,GEORGE WASHINGTON CARVER ELEMENTARY SCHOOL,333 CLINTON PL,NEWARK,NJ,07112-1563,(973)705-3800
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,311,GIRLS ACADEMY OF NEWARK,66 Muhammad Ali Avenue,Newark,NJ,07108,(973)508-4334
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,455,HARRIET TUBMAN ELEMENTARY SCHOOL,504 S TENTH ST,NEWARK,NJ,07103-1802,(973)733-6934
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,460,HAWKINS STREET SCHOOL,8 HAWKINS ST,NEWARK,NJ,07105-3918,(973)465-4920
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,470,HAWTHORNE AVENUE SCHOOL,428 HAWTHORNE AVE,NEWARK,NJ,07112,(973)705-3960
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,565,IVY HILL ELEMENTARY SCHOOL,107 IVY STREET,NEWARK,NJ,07106,(973)351-2121
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,477,JOHN F KENNEDY SCHOOL,311 S TENTH ST,NEWARK,NJ,07103-2114,(973)733-6788
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,480,LAFAYETTE STREET SCHOOL,205 LAFAYETTE ST,NEWARK,NJ,07105-1843,(973)465-4860
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,490,LINCOLN,87 RICHELIEU TER,NEWARK,NJ,07106-2419,(973)374-2290
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,495,LOUISE A SPENCER ELEMENTARY SCHOOL,66 MUHAMMAD ALI AVENUE,NEWARK,NJ,07108-2914,(973)733-6931
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,301,LUIS MUNOZ MARIN ELEMENTARY SCHOOL,663 Broadway,Newark,NJ,07104,(973)268-5330
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,500,MADISON AVENUE ELEMENTARY SCHOOL,823 S 16TH ST,NEWARK,NJ,07108-1118,(973)374-2890
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,050,MALCOLM X SHABAZZ HIGH SCHOOL,80 JOHNSON AVE,NEWARK,NJ,07108,(973)733-6974
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,510,MAPLE AVENUE SCHOOL`,33 MAPLE AVE,NEWARK,NJ,07112-1733,(973)705-3850
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,520,MCKINLEY,1 COLONNADE PL,NEWARK,NJ,07104-1810,(973)268-5270
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,530,MILLER STREET SCHOOL,41 MILLER ST,NEWARK,NJ,07114-1750,(973)733-6815
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,570,MT VERNON PLACE SCHOOL,142 MOUNT VERNON PL,NEWARK,NJ,07106-3303,(973)374-2090
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,004,N J REGIONAL DAY SCHOOL - NEWARK,334 LYONS AVE,NEWARK,NJ,07112-1441,(973)705-3820
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,305,NEWARK BRIDGES HIGH SCHOOL: A DIPLOMA PLUS SCHOOL,321 BERGEN STREET,NEWARK,NJ,07103,(973)733-7343
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,090,NEWARK EVENING HIGH,403 SOUTH ORANGE AVENUE,NEWARK,NJ,07103,(973)733-7256
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,003,NEWARK INNOVATION ACADEMY,190 Muhammad Ali Avenue,NEWARK,NJ,07108,(973)733-8326
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,302,NEWARK LEADERSHIP ACADEMY,301 West Kinney Street,Newark,NJ,07103,(973)297-0592
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,045,NEWARK VOCATIONAL HIGH SCHOOL,301 WEST KINNEY ST,NEWARK,NJ,07103-2927,(973)733-7019
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,580,NEWTON STREET SCHOOL,150 NEWTON ST,NEWARK,NJ,07103-3075,(973)733-6848
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,309,Newark Early College High School,60 Muhammad Ali Avenue,Newark,NJ,07108,(973)733-8301
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,590,OLIVER STREET SCHOOL,104 OLIVER ST,NEWARK,NJ,07105-1120,(973)465-4870
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,581,PARK ELEMENTARY SCHOOL,120 MANCHESTER PLACE,Newark,NJ,07104,(973)268-5210
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,605,QUITMAN COMMUNITY SCHOOL,21 QUITMAN ST,NEWARK,NJ,07103-4105,(973)733-6947
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,575,RAFAEL HERNANDEZ SCHOOL,345 BROADWAY,NEWARK,NJ,07104,(973)481-5004
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,610,RIDGE STREET SCHOOL,735 RIDGE ST,NEWARK,NJ,07104-2323,(973)268-5210
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,615,ROBERTO CLEMENTE ELEMENTARY SCHOOL,257 SUMMER AVE,NEWARK,NJ,07104-2717,(973)268-5290
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,630,ROSEVILLE AVENUE SCHOOL,70 ROSEVILLE AVENUE,NEWARK,NJ,07103,(973)268-5312
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,055,SCIENCE PARK HIGH SCHOOL,260 NORFOLK STREET,NEWARK,NJ,07102,(973)733-8689
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,670,SOUTH SEVENTEENTH STREET SCHOOL,619 S SEVENTEENTH ST,NEWARK,NJ,07103-1159,(973)374-2570
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,640,SOUTH STREET ELEMENTARY SCHOOL,151 SOUTH ST,NEWARK,NJ,07114-2611,(973)465-4880
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,690,SPEEDWAY AVENUE SCHOOL,701 SOUTH ORANGE AVENUE,NEWARK,NJ,07106-2209,(973)374-2740
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,710,SUSSEX AVENUE SCHOOL Burnet Street  School,307 SUSSEX AVE,NEWARK,NJ,07107-3133,(973)268-5200
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,715,THIRTEENTH AVENUE SCHOOL MARTIN LUTHER KING,359 THIRTEENTH AVE,NEWARK,NJ,07103-2125,(973)733-7045
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,056,Technology High School,223 BROADWAY,NEWARK,NJ,07102,(973)481-5962
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,057,UNIVERSITY HIGH SCHOOL,55 CLINTON PL,NEWARK,NJ,07108-1221,(973)374-3190
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,070,WEEQUAHIC HIGH SCHOOL,279 CHANCELLOR AVE,NEWARK,NJ,07112-1201,(973)705-3923
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,080,WEST SIDE HIGH SCOOL,403 SOUTH ORANGE AVE,NEWARK,NJ,07103-1924,(973)733-6630
13,ESSEX,3570,THE NEWARK PUBLIC SCHOOLS,750,WILSON AVENUE SCHOOL,19 WILSON AVE,NEWARK,NJ,07108-3214,(973)465-4910
13,ESSEX,5370,Verona  Public Schools,070,Brookdale Avenue School,14 BROOKDALE COURT,VERONA,NJ,07044-2431,(973)571-6752
13,ESSEX,5370,Verona  Public Schools,090,Forest Avenue School,118 FOREST AVE,VERONA,NJ,07044-1224,(973)571-6754
13,ESSEX,5370,Verona  Public Schools,080,Frederic N. Brown Elementary School,125 GROVE AVE,VERONA,NJ,07044-1621,(973)571-6753
13,ESSEX,5370,Verona  Public Schools,095,Henry B. Whitehorne Middle School,600 BLOOMFIELD AVE,VERONA,NJ,07044-1817,(973)239-1300
13,ESSEX,5370,Verona  Public Schools,100,Laning Avenue School,18 LANNING RD,VERONA,NJ,07044-2510,(973)239-5590
13,ESSEX,5370,Verona  Public Schools,050,Verona High School,151 FAIRVIEW AVE,VERONA,NJ,07044-1320,(973)571-6750
13,ESSEX,5630,West Essex Regional School District,050,West Essex High School,65 WEST GREENBROOK RD,NORTH CALDWELL,NJ,07006,(973)228-1200
13,ESSEX,5630,West Essex Regional School District,070,West Essex Middle School,65 WEST GREENBROOK RD,NORTH CALDWELL,NJ,07006,(973)228-1200
13,ESSEX,5680,West Orange Public Schools,070,EDISON MIDDLE SCHOOL,75 WILLIAM ST,W ORANGE,NJ,07052-5725,(973)669-5360
13,ESSEX,5680,West Orange Public Schools,120,GREGORY ELEMENTARY SCHOOL,301 GREGORY AVE,W ORANGE,NJ,07052-4439,(973)669-5397
13,ESSEX,5680,West Orange Public Schools,130,HAZEL AVENUE ELEMENTARY SCHOOL,45 HAZEL AVE,W ORANGE,NJ,07052-4524,(973)669-5448
13,ESSEX,5680,West Orange Public Schools,135,LIBERTY MIDDLE SCHOOL,1  KELLY  DRIVE,WEST ORANGE,NJ,07052,(973)243-8650
13,ESSEX,5680,West Orange Public Schools,140,MOUNT PLEASANT ELEMENTARY SCHOOL,9 MANGER ROAD,WEST ORANGE,NJ,07052,(973)669-5480
13,ESSEX,5680,West Orange Public Schools,150,PLEASANTDALE ELEMENTARY SCHOOL,555 PLEASANT VALLEY WAY,W ORANGE,NJ,07052-2803,(973)669-5452
13,ESSEX,5680,West Orange Public Schools,160,REDWOOD ELEMENTARY SCHOOL,75 REDWOOD AVE,W ORANGE,NJ,07052-3623,(973)669-5457
13,ESSEX,5680,West Orange Public Schools,090,ROOSEVELT MIDDLE SCHOOL,36 GILBERT PL,W ORANGE,NJ,07052-3948,(973)669-5373
13,ESSEX,5680,West Orange Public Schools,170,ST. CLOUD ELEMENTARY SCHOOL,71 SHERIDAN AVE,W ORANGE,NJ,07052-2635,(973)669-5393
13,ESSEX,5680,West Orange Public Schools,180,WASHINGTON ELEMENTARY SCHOOL,289 MAIN ST,W ORANGE,NJ,07052-5615,(973)669-5385
13,ESSEX,5680,West Orange Public Schools,050,West Orange High School,51 CONFORTI AVE,WEST ORANGE,NJ,07052-2829,(973)669-5301
15,GLOUCESTER,0860,CLAYTON PUBLIC SCHOOLS,030,CLAYTON HIGH SCHOOL,55 POP KRAMER BLVD.,CLAYTON,NJ,08312,(856)881-8701
15,GLOUCESTER,0860,CLAYTON PUBLIC SCHOOLS,045,CLAYTON MIDDLE SCHOOL,55 POP KRAMER BLVD.,CLAYTON,NJ,08312,(856)881-8702
15,GLOUCESTER,0860,CLAYTON PUBLIC SCHOOLS,040,HERMA S. SIMMONS ELEMENTARY SCHOOL,300 WEST CHESTNUT STREET,CLAYTON,NJ,08312,(856)881-8704
15,GLOUCESTER,0870,Clearview Regional High School District,020,Clearview Regional High School,625 BREAKNECK RD,MULLICA HILL,NJ,08062-9436,(856)223-2790
15,GLOUCESTER,0870,Clearview Regional High School District,030,Clearview Regional Middle School,595 JEFFERSON RD,MULLICA HILL,NJ,08062-9436,(856)223-2740
15,GLOUCESTER,4940,DELSEA REGIONAL HIGH SCHOOL DISTRICT,050,Delsea Regional High School,FRIES MILL RD,FRANKLINVILLE,NJ,08322-9139,(856)694-0100
15,GLOUCESTER,4940,DELSEA REGIONAL HIGH SCHOOL DISTRICT,060,Delsea Regional Middle School,FRIES MILL RD,FRANKLINVILLE,NJ,08322,(856)694-0100
15,GLOUCESTER,1100,Deptford Township Public School District,030,Central Early Childhood Center,1447 DELSEA DRIVE,DEPTFORD,NJ,08096,(856)384-8750
15,GLOUCESTER,1100,Deptford Township Public School District,040,Deptford Township High School,575 S FOX RUN RD,DEPTFORD,NJ,08096-4203,(856)232-2713
15,GLOUCESTER,1100,Deptford Township Public School District,090,Good Intent Elementary School,1555 GOOD INTENT RD,DEPTFORD,NJ,08096-6101,(856)232-2737
15,GLOUCESTER,1100,Deptford Township Public School District,105,Lake Tract Elementary School,690 ISZARD RD,DEPTFORD,NJ,08096,(856)686-2240
15,GLOUCESTER,1100,Deptford Township Public School District,045,Monongahela Middle School,890 BANKBRIDGE RD,SEWELL,NJ,08080,(856)415-9540
15,GLOUCESTER,1100,Deptford Township Public School District,110,New Sharon School,1810 DELSEA DR,DEPTFORD,NJ,08096-3627,(856)415-9537
15,GLOUCESTER,1100,Deptford Township Public School District,120,Oak Valley Elementary School,525 COLLEGE BLVD,WENONAH,NJ,08090,(856)415-9218
15,GLOUCESTER,1100,Deptford Township Public School District,130,Pine Acres Early Childhood Center,720 PURDUE AVE,WENONAH,NJ,08090,(856)464-1260
15,GLOUCESTER,1100,Deptford Township Public School District,140,Shady Lane Elementary School,130 PEACH STREET,WESTVILLE,NJ,08093-9718,(856)384-6046
15,GLOUCESTER,1180,East Greenwich Township Board of Education,020,Jeffrey Clark School,7 QUAKER RD,MICKLETON,NJ,08056,(856)423-0412
15,GLOUCESTER,1180,East Greenwich Township Board of Education,045,Samuel Mickle School,559 KINGS HIGHWAY,MICKLETON,NJ,08056,(856)423-0412
15,GLOUCESTER,1330,Elk Township School District,010,Aura Elementary School,900 Clems Run,GLASSBORO,NJ,08028-0338,(856)881-4551
15,GLOUCESTER,1590,Franklin Township Board of Education,070,Caroline L. Reutter School,2150 DELSEA DR,FRANKLINVILLE,NJ,08322-2522,(856)694-0223
15,GLOUCESTER,1590,Franklin Township Board of Education,095,Main Road School,1452 MAIN RD,NEWFIELD,NJ,08344-5341,(856)697-0220
15,GLOUCESTER,1590,Franklin Township Board of Education,080,Mary F. Janvier School,1532 PENNSYLVANIA AVE,FRANKLINVILLE,NJ,08322-2355,(856)629-0431
15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,050,Gateway Regional High School,775 TANYARD RD,WOODBURY HTS,NJ,08096-6218,(856)848-8200
15,GLOUCESTER,1730,Glassboro Public Schools,065,Dorthy L. Bullock School,370 E  NEW ST,GLASSBORO,NJ,08028,(856)881-0173
15,GLOUCESTER,1730,Glassboro Public Schools,050,Glassboro High School,560 JOSEPH L  BOWE BLVD,GLASSBORO,NJ,08028,(856)881-2200
15,GLOUCESTER,1730,Glassboro Public Schools,078,Glassboro Intermediate School,202 N DELSEA DR,GLASSBORO,NJ,08028-1420,(856)881-2313
15,GLOUCESTER,1730,Glassboro Public Schools,080,J. Harvey Rodgers School,301 GEORGETOWN RD,GLASSBORO,NJ,08028,(856)881-2333
15,GLOUCESTER,1730,Glassboro Public Schools,090,Thomas E. Bowe School,CARPENTER ST AND MANCUSO LANE,GLASSBORO,NJ,08028,(856)589-5130
15,GLOUCESTER,1774,Gloucester County Special Services School District,015,Bankbridge Regional School,870 BANKBRIDGE ROAD,SEWELL,NJ,08080,(856)415-7755
15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,005,Adult Regional High School,1360 Tanyard Road,Sewell,NJ,08080,(856)468-1445
15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,010,Gloucester County Institute of Technology,1360 TANYARD ROAD,SEWELL,NJ,08080-9510,(856)468-1445
15,GLOUCESTER,1830,Greenwich Township School District,050,Broad Street Elementary School,255 WEST BROAD ST,GIBBSTOWN,NJ,08027,(856)423-0490
15,GLOUCESTER,1830,Greenwich Township School District,060,Nehaunsey Middle School,415 SWEDESBORO ROAD,GIBBSTOWN,NJ,08027,(856)224-4920
15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,050,Harrison Township Elementary School,120 N MAIN STREET,MULLICA HILL,NJ,08062-9494,(856)478-2016
15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,080,Pleasant Valley School,401 CEDAR RD,MULLICA HILL,NJ,08062-9494,(856)223-5120
15,GLOUCESTER,2440,Kingsway Regional School District,050,Kingsway Regional High School,201 KINGS HIGHWAY,WOOLWICH TWP,NJ,08085-9608,(856)467-3300
15,GLOUCESTER,2440,Kingsway Regional School District,060,Kingsway Regional Middle School,203 KINGS HIGHWAY,WOOLWICH TWP,NJ,08085,(856)467-3300
15,GLOUCESTER,2750,Logan Township School District,025,Center Square School,100 PEACHWOOD DR,LOGAN TWP,NJ,08085,(856)294-0145
15,GLOUCESTER,2750,Logan Township School District,300,Logan Middle School,110 School Lane,Logan Township,NJ,08085,(856)467-5133
15,GLOUCESTER,2750,Logan Township School District,040,Logan Township Elementary School,110 SCHOOL LANE,LOGAN TWP,NJ,08085,(856)467-5133
15,GLOUCESTER,3280,MONROE TOWNSHIP BOARD OF EDUCATION,075,HOLLY GLEN ELEMENTARY SCHOOL,900 NORTH MAIN STREET,WILLIAMSTOWN,NJ,08094-9102,(856)728-8706
15,GLOUCESTER,3280,MONROE TOWNSHIP BOARD OF EDUCATION,090,OAK KNOLL ELEMENTARY SCHOOL,23 BODINE AVENUE,WILLIAMSTOWN,NJ,08094,(856)728-3944
15,GLOUCESTER,3280,MONROE TOWNSHIP BOARD OF EDUCATION,095,RADIX ELEMENTARY,363 RADIX RD,WILLIAMSTOWN,NJ,08094-8602,(856)728-8650
15,GLOUCESTER,3280,MONROE TOWNSHIP BOARD OF EDUCATION,100,WHITEHALL ELEMENTARY SCHOOL,161 WHITEHALL RD,WILLIAMSTOWN,NJ,08094-9201,(856)728-8782
15,GLOUCESTER,3280,MONROE TOWNSHIP BOARD OF EDUCATION,050,WILLIAMSTOWN HIGH SCHOOL,700 N TUCKAHOE RD,WILLIAMSTOWN,NJ,08094-8827,(856)262-8200
15,GLOUCESTER,3280,MONROE TOWNSHIP BOARD OF EDUCATION,110,Williamstown Middle School,561 CLAYTON RD,WILLIAMSTOWN,NJ,08094,(856)629-7444
15,GLOUCESTER,2990,Mantua Township Board of Education,030,Centre City Elementary School,301 COLUMBUS DR,MANTUA,NJ,08051,(856)468-2100
15,GLOUCESTER,2990,Mantua Township Board of Education,040,J. Mason Tomlin Elementary School,393 MAIN ST,MANTUA,NJ,08051,(856)468-0818
15,GLOUCESTER,2990,Mantua Township Board of Education,050,Sewell Elementary School,40 MCANALLY DR,SEWELL,NJ,08080,(856)468-0626
15,GLOUCESTER,3490,National Park Boro School District,050,National Park School,516 LAKEHURST AVE,NATIONAL PARK,NJ,08063-1534,(856)845-6876
15,GLOUCESTER,4020,PAULSBORO PUBLIC SCHOOLS,060,Billingsport Elementary School,441 NASSAU AVE,PAULSBORO,NJ,08066,(856)423-2226
15,GLOUCESTER,4020,PAULSBORO PUBLIC SCHOOLS,070,Loudenslager Elementary School,100 BAIRD AVE,PAULSBORO,NJ,08066-1536,(856)423-2228
15,GLOUCESTER,4020,PAULSBORO PUBLIC SCHOOLS,050,Paulsboro High School,670 N DELAWARE ST,PAULSBORO,NJ,08066,(856)423-2222
15,GLOUCESTER,4140,PITMAN BORO PUBLIC SCHOOLS,060,ELWOOD KINDLE ELEMENTARY SCHOOL,211 WASHINGTON AVENUE,PITMAN,NJ,08071,(856)589-2628
15,GLOUCESTER,4140,PITMAN BORO PUBLIC SCHOOLS,065,MEMORIAL ELEMENTARY SCHOOL,400 HUDSON AVE,PITMAN,NJ,08071,(856)589-2526
15,GLOUCESTER,4140,PITMAN BORO PUBLIC SCHOOLS,050,PITMAN HIGH SCHOOL,225 LINDEN AVE,PITMAN,NJ,08071,(856)589-2121
15,GLOUCESTER,4140,PITMAN BORO PUBLIC SCHOOLS,075,PITMAN MIDDLE SCHOOL,138 EAST HOLLY AVE,PITMAN,NJ,08071,(856)589-0636
15,GLOUCESTER,4140,PITMAN BORO PUBLIC SCHOOLS,080,W.C.K. WALLS ELEMENTARY SCHOOL,320 GRANT AVENUE,PITMAN,NJ,08071,(856)589-1316
15,GLOUCESTER,4880,SOUTH HARRISON TOWNSHIP SCHOOL DISTRICT,050,SOUTH HARRISON TOWNSHIP ELEMENTARY SCHOOL,904 MULLICA HILL RD,HARRISONVILLE,NJ,08039-0112,(856)769-0855
15,GLOUCESTER,5120,SWEDESBORO-WOOLWICH BOARD OF EDUCATION,080,GENERAL CHARLES G. HARKER SCHOOL,1771 OLDMANS CREEK ROAD,WOOLWICH TOWNSHIP,NJ,08085,(856)241-1552
15,GLOUCESTER,5120,SWEDESBORO-WOOLWICH BOARD OF EDUCATION,050,GOVERNOR CHARLES C STRATTON,15 FREDRICK BOULEVARD,WOOLWICH TWP,NJ,08085,(856)241-1552
15,GLOUCESTER,5120,SWEDESBORO-WOOLWICH BOARD OF EDUCATION,070,MARGARET C CLIFFORD SCHOOL,601 AUBURN AVENUE,SWEDESBORO,NJ,08085,(856)241-1552
15,GLOUCESTER,5120,SWEDESBORO-WOOLWICH BOARD OF EDUCATION,060,WALTER HILL SCHOOL,1815 KINGS HIGHWAY,SWEDESBORO,NJ,08085-9571,(856)241-1552
15,GLOUCESTER,5620,WEST DEPTFORD TOWNSHIP PUBLIC SCHOOLS,070,Green-Fields Elementary School,15 HILL LANE,WOODBURY,NJ,08096,(856)845-7929
15,GLOUCESTER,5620,WEST DEPTFORD TOWNSHIP PUBLIC SCHOOLS,100,Oakview Elementary School,350 DUBOIS AVE,WEST DEPTFORD,NJ,08096,(856)845-1856
15,GLOUCESTER,5620,WEST DEPTFORD TOWNSHIP PUBLIC SCHOOLS,111,Red Bank Elementary School,192 PHILADELPHIA AVE,WEST DEPTFORD,NJ,08086-9703,(856)845-2727
15,GLOUCESTER,5620,WEST DEPTFORD TOWNSHIP PUBLIC SCHOOLS,050,West Deptford High School,1600 OLD CROWN POINT RD,WEST DEPTFORD,NJ,08093,(856)848-6110
15,GLOUCESTER,5620,WEST DEPTFORD TOWNSHIP PUBLIC SCHOOLS,130,West Deptford Middle School,675 GROVE RD,WEST DEPTFORD,NJ,08066-1925,(856)848-1200
